agency_cd,site_id,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,date_begin,date_end,count_nu,yr_begin,yr_end,yr_total
USGS,11118501,VENTURA R NR VENTURA+ DIV. CA,ST,34.35222038,-119.3084466,F,"NAD83",NA,NA,NA,18070101,dv,00060,00003,8447,NA,wat,NA,1645423,0,1932-10-01,2007-09-29,27032,1932,2007,75
USGS,11119500,CARPINTERIA C NR CARPINTERIA CA,ST,34.4013836,-119.4865103,F,"NAD83",119.37,0.16,"NAVD88",18060013,dv,00060,00003,8448,NA,wat,NA,1645423,0,1941-01-01,2021-07-25,29058,1941,2021,80
USGS,11119745,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,ST,34.44055266,-119.7118027,S,"NAD83",400,25,NGVD29,18060013,dv,00060,00003,8453,NA,wat,NA,1645423,0,1983-10-28,2021-07-25,9766,1983,2021,38
USGS,11119750,MISSION C NR MISSION ST NR SANTA BARBARA CA,ST,34.4275,-119.7252778,5,"NAD83",140,25,NGVD29,18060013,dv,00060,00003,8456,NA,wat,NA,1645423,0,1970-10-01,2021-07-25,18093,1970,2021,51
USGS,11119780,ARROYO BURRO A SANTA BARBARA CA,ST,34.43694215,-119.7465269,F,"NAD83",NA,NA,NA,18060013,dv,00060,00003,8458,NA,wat,NA,1645423,0,1970-10-01,1993-09-30,8401,1970,1993,23
USGS,11119940,MARIA YGNACIO C A UNIVERSITY DRIVE NR GOLETA CA,ST,34.4449965,-119.80375,F,"NAD83",NA,NA,NA,18060013,dv,00060,00003,8460,NA,wat,NA,1645423,0,1970-10-01,2021-07-25,18558,1970,2021,51
USGS,11120000,ATASCADERO C NR GOLETA CA,ST,34.4247189,-119.811805,F,"NAD83",12.59,10,NGVD29,18060013,dv,00060,00003,8461,NA,wat,NA,1645423,0,1941-10-01,2021-07-25,29150,1941,2021,80
USGS,11121000,SANTA YNEZ R A JAMESON LK NR MONTECITO CA,ST,34.4922149,-119.507902,F,"NAD83",NA,NA,NA,18060010,dv,00060,00003,8486,NA,wat,NA,1645423,0,1988-10-01,2011-06-29,5598,1988,2011,23
USGS,11121010,JAMESON LK RELEASE WEIR A JAMESON LAKE CA,ST,34.4922149,-119.507902,F,"NAD83",NA,NA,NA,18060010,dv,00060,00003,8487,NA,wat,NA,1645423,0,1970-10-01,2013-10-20,12801,1970,2013,43
USGS,11121900,GIBRALTAR DAM DIV WEIR A GIBRALTAR DAM CA,ST,34.5241613,-119.68708,F,"NAD83",NA,NA,NA,18060010,dv,00060,00003,8488,NA,wat,NA,1645423,0,1970-10-01,2021-07-25,15329,1970,2021,51
USGS,11122010,GIBRALTAR DAM RELEASE WEIR A GIBRALTAR DAM CA,ST,34.52416133,-119.6873579,F,"NAD83",NA,NA,NA,18060010,dv,00060,00003,8493,NA,wat,NA,1645423,0,1988-10-01,2021-07-25,11534,1988,2021,33
USGS,11123000,SANTA YNEZ R BL GIBRALTAR DAM NR SANTA BARBARA CA,ST,34.5244391,-119.6873579,F,"NAD83",NA,NA,NA,18060010,dv,00060,00003,8494,NA,wat,NA,1645423,0,1933-10-01,2021-07-25,32073,1933,2021,88
USGS,11123500,SANTA YNEZ R BL LOS LAURLS CYN NR SNTA YNEZ CA,ST,34.54360358,-119.8648627,F,"NAD83",787.8,0.1,NGVD29,18060010,dv,00060,00003,8495,NA,wat,NA,1645423,0,1947-05-13,2021-07-25,27087,1947,2021,74
USGS,11128250,ALAMO PINTADO C NR SOLVANG CA,ST,34.61831975,-120.120703,F,"NAD83",540.49,0.05,NGVD29,18060010,dv,00060,00003,8532,NA,wat,NA,1645423,0,1970-10-01,2021-07-25,16366,1970,2021,51
USGS,11128500,SANTA YNEZ R A SOLVANG CA,ST,34.58498706,-120.1445926,F,"NAD83",350,20,NGVD29,18060010,dv,00060,00003,8537,NA,wat,NA,1645423,0,1928-10-01,2021-07-25,30162,1928,2021,93
USGS,11129800,ZACA C NR BUELLTON CA,ST,34.64859614,-120.1843172,F,"NAD83",471.54,0.01,NGVD29,18060010,dv,00060,00003,8549,NA,wat,NA,1645423,0,1963-10-01,2021-07-25,16975,1963,2021,58
USGS,11133000,SANTA YNEZ R A NARROWS NR LOMPOC CA,ST,34.63609474,-120.424606,F,"NAD83",85,20,NGVD29,18060010,dv,00060,00003,8560,NA,wat,NA,1645423,0,1952-05-01,2021-07-25,24551,1952,2021,69
USGS,11134000,SANTA YNEZ R A H ST NR LOMPOC CA,ST,34.6683162,-120.4579411,S,"NAD83",56.74,0.01,NGVD29,18060010,dv,00060,00003,8569,NA,wat,NA,1645423,0,1946-10-01,2021-07-25,14175,1946,2021,75
USGS,11135800,SAN ANTONIO C A LOS ALAMOS CA,ST,34.74331534,-120.2709888,F,"NAD83",NA,NA,NA,18060009,dv,00060,00003,8576,NA,wat,NA,1645423,0,1970-10-01,2021-07-25,14906,1970,2021,51
USGS,11136100,SAN ANTONIO C NR CASMALIA CA,ST,34.78220307,-120.530167,S,"NAD83",123,20,NGVD29,18060009,dv,00060,00003,8581,NA,wat,NA,1645423,0,1955-10-01,2021-07-25,19519,1955,2021,66
USGS,11136600,SANTA BARBARA CYN C NR VENTUCOPA CA,ST,34.82081299,-119.5573483,M,"NAD83",2960,20,NGVD29,18060007,dv,00060,00003,8588,NA,wat,NA,1645423,0,2009-10-01,2021-07-25,4314,2009,2021,12
USGS,11136800,CUYAMA R BL BUCKHORN CYN NR SANTA MARIA CA,ST,35.0219213,-120.2284868,F,"NAD83",NA,NA,NA,18060007,dv,00060,00003,8590,NA,wat,NA,1645423,0,1959-10-01,2021-07-25,22577,1959,2021,62
USGS,11137900,HUASNA R NR ARROYO GRANDE CA,ST,35.07775398,-120.3718267,F,"NAD83",NA,NA,NA,18060007,dv,00060,00003,8594,NA,wat,NA,1645423,0,1959-06-01,2021-07-25,16488,1959,2021,62
USGS,11140000,SISQUOC R NR GAREY,ST,34.89386807,-120.3065463,F,"NAD83",354.8,20,NGVD29,18060008,dv,00060,00003,8601,NA,wat,NA,1645423,0,1941-02-01,2021-07-25,29392,1941,2021,80
USGS,11140585,SANTA MARIA R A SUEY CROSSING NR SANTA MARIA CA,ST,34.96831117,-120.404051,S,"NAD83",250,10,NGVD29,18060008,dv,00060,00003,295986,NA,wat,NA,1645423,0,1999-04-01,2021-07-25,5588,1999,2021,22
USGS,11141050,ORCUTT C NR ORCUTT CA,ST,34.88359037,-120.4948883,F,"NAD83",NA,NA,NA,18060008,dv,00060,00003,8609,NA,wat,NA,1645423,0,1982-10-01,2021-07-25,13190,1982,2021,39
USGS,11143200,CARMEL R A ROBLES DEL RIO CA,ST,36.47440615,-121.7288364,S,"NAD83",268.57,0.1,NGVD29,18060006,dv,00060,00003,8636,NA,wat,NA,1645423,0,1957-08-01,2021-07-25,23363,1957,2021,64
USGS,11143250,CARMEL R NR CARMEL CA,ST,36.5391278,-121.8805084,F,"NAD83",NA,NA,NA,18060006,dv,00060,00003,8637,NA,wat,NA,1645423,0,1962-08-01,2021-07-25,21541,1962,2021,59
USGS,11147070,SANTA RITA C NR TEMPLETON CA,ST,35.5238612,-120.7660077,F,"NAD83",860,10,NGVD29,18060005,dv,00060,00003,8653,NA,wat,NA,1645423,0,1961-10-01,1994-09-30,12053,1961,1994,33
USGS,11147500,SALINAS R A PASO ROBLES CA,ST,35.6285813,-120.6843373,F,"NAD83",663.35,0.16,"NAVD88",18060005,dv,00060,00003,8658,NA,wat,NA,1645423,0,1939-11-01,2021-07-25,28389,1939,2021,82
USGS,11148500,ESTRELLA R NR ESTRELLA CA,ST,35.71719096,-120.6401683,F,"NAD83",673.4,0.16,"NAVD88",18060004,dv,00060,00003,8663,NA,wat,NA,1645423,0,1954-10-01,2019-02-03,16562,1954,2019,65
USGS,11149400,"NACIMIENTO R BL NACIMIENTO DAM NR BRADLEY CA",ST,35.76135678,-120.855458,F,"NAD83",591.97,0.16,"NAVD88",18060005,dv,00060,00003,8672,NA,wat,NA,1645423,0,1957-10-01,2021-07-25,23307,1957,2021,64
USGS,11149900,SAN ANTONIO R NR LOCKWOOD CA,ST,35.89663404,-121.0882491,F,"NAD83",798.32,0.16,"NAVD88",18060005,dv,00060,00003,8680,NA,wat,NA,1645423,0,1965-10-01,2021-07-25,20384,1965,2021,56
USGS,11150500,SALINAS R NR BRADLEY CA,ST,35.9302434,-120.8687915,S,"NAD83",442.69,10,NGVD29,18060005,dv,00060,00003,8688,NA,wat,NA,1645423,0,1948-10-01,2021-07-25,26594,1948,2021,73
USGS,11151700,SALINAS R A SOLEDAD CA,ST,36.411076,-121.3193738,F,"NAD83",150.61,0.1,NGVD29,18060005,dv,00060,00003,8693,NA,wat,NA,1645423,0,1968-10-01,2021-07-25,17462,1968,2021,53
USGS,11152000,ARROYO SECO NR SOLEDAD CA,ST,36.28052076,-121.3227063,F,"NAD83",345.23,0.16,"NAVD88",18060005,dv,00060,00003,295994,NA,wat,NA,1645423,0,1901-10-01,2021-07-25,43761,1901,2021,120
USGS,11152050,ARROYO SECO BL RELIZ C NR SOLEDAD CA,ST,36.39968708,-121.3240962,S,"NAD83",165.5,0.16,"NAVD88",18060005,dv,00060,00003,8699,NA,wat,NA,1645423,0,1994-10-01,2021-07-25,9793,1994,2021,27
USGS,11152300,SALINAS R NR CHUALAR CA,ST,36.55357267,-121.5493856,F,"NAD83",70.54,0.16,"NAVD88",18060005,dv,00060,00003,8703,NA,wat,NA,1645423,0,1976-10-01,2021-07-25,16367,1976,2021,45
USGS,11152500,SALINAS R NR SPRECKELS CA,ST,36.631071,-121.672446,F,"NAD83",20.56,10,NGVD29,18060005,dv,00060,00003,8712,NA,wat,NA,1645423,0,1929-10-01,2021-07-25,33533,1929,2021,92
USGS,11152540,EL TORO C NR SPRECKELS CA,ST,36.5832937,-121.714947,F,"NAD83",210,10,NGVD29,18060005,dv,00060,00003,8719,NA,wat,NA,1645423,0,1961-10-01,2001-09-29,14609,1961,2001,40
USGS,11152600,GABILAN C NR SALINAS CA,ST,36.75579196,-121.6105005,F,"NAD83",NA,NA,NA,18060015,dv,00060,00003,8721,NA,wat,NA,1645423,0,1970-10-01,2014-09-29,16070,1970,2014,44
USGS,11153000,PACHECO C NR DUNNEVILLE CA,ST,36.98,-121.3802778,S,"NAD83",233.46,0.1,"NAVD88",18060002,dv,00060,00003,8724,NA,wat,NA,1645423,0,1939-10-01,2021-07-25,21115,1939,2021,82
USGS,11153650,LLAGAS C NR GILROY,ST,36.98744858,-121.5271622,S,"NAD83",160,10,NGVD29,18060002,dv,00060,00003,8731,NA,wat,NA,1645423,0,2002-11-23,2021-07-25,6779,2002,2021,19
USGS,11154200,UVAS C NR GILROY CA,ST,36.99217114,-121.5735532,F,"NAD83",NA,NA,NA,18060002,dv,00060,00003,8741,NA,wat,NA,1645423,0,1959-01-01,1992-09-30,12327,1959,1992,33
USGS,11157500,TRES PINOS C NR TRES PINOS CA,ST,36.76579177,-121.2996532,S,"NAD83",515,20,NGVD29,18060002,dv,00060,00003,8750,NA,wat,NA,1645423,0,1922-12-08,2021-07-25,25220,1922,2021,99
USGS,11158600,SAN BENITO R A HWY 156 NR HOLLISTER CA,ST,36.85189909,-121.4299368,F,"NAD83",NA,NA,NA,18060002,dv,00060,00003,8753,NA,wat,NA,1645423,0,1970-10-01,2021-07-25,18559,1970,2021,51
USGS,11159000,PAJARO R A CHITTENDEN CA,ST,36.9002307,-121.5977215,F,"NAD83",81.89,10,NGVD29,18060002,dv,00060,00003,8757,NA,wat,NA,1645423,0,1939-10-01,2021-07-25,29881,1939,2021,82
USGS,11159200,CORRALITOS C A FREEDOM CA,ST,36.9393968,-121.7705065,F,"NAD83",92.55,0.16,"NAVD88",18060002,dv,00060,00003,8762,NA,wat,NA,1645423,0,1956-10-01,2021-07-25,23674,1956,2021,65
USGS,11160060,BEAR C A BOULDER C CA,ST,37.12772447,-122.1169089,F,"NAD83",NA,NA,NA,18060015,dv,00060,00003,296000,NA,wat,NA,1645423,0,1977-10-01,1992-12-31,5571,1977,1992,15
USGS,11160430,BEAN C NR SCOTTS VALLEY CA,ST,37.0552261,-122.0413516,F,"NAD83",NA,NA,NA,18060015,dv,00060,00003,8781,NA,wat,NA,1645423,0,1989-01-06,2007-09-29,6841,1989,2007,18
USGS,11161000,SAN LORENZO R A SANTA CRUZ CA,ST,36.9907832,-122.0319076,F,"NAD83",NA,NA,NA,18060015,dv,00060,00003,296002,NA,wat,NA,1645423,0,1952-10-01,2021-07-25,15273,1952,2021,69
USGS,11162620,PILARCITOS C BL STONE DAM NR HILLSBOROUGH CA,ST,37.52466087,-122.3994177,S,"NAD83",500,12,NGVD29,18050006,dv,00060,00003,8808,NA,wat,NA,1645423,0,1997-10-01,2021-07-25,8697,1997,2021,24
USGS,11162630,PILARCITOS C A HALF MOON BAY CA,ST,37.46660747,-122.434142,F,"NAD83",NA,NA,NA,18050006,dv,00060,00003,296003,NA,wat,NA,1645423,0,1966-07-01,2021-07-25,20111,1966,2021,55
USGS,11162720,COLMA C A SOUTH SAN FRANCISCO CA,ST,37.65382296,-122.4263613,F,"NAD83",12.53,0.01,NGVD29,18050004,dv,00060,00003,8818,NA,wat,NA,1645423,0,1963-10-01,1996-11-12,11494,1963,1996,33
USGS,11162753,SAN MATEO C BL LO CRYSTAL SP RES NR SAN MATEO CA,ST,37.52944444,-122.3583333,S,"NAD83",160,12,NGVD29,18050004,dv,00060,00003,8826,NA,wat,NA,1645423,0,2008-09-12,2021-07-25,4697,2008,2021,13
USGS,11162800,REDWOOD C A REDWOOD CITY CA,ST,37.44938279,-122.2335772,F,"NAD83",83.92,10,NGVD29,18050004,dv,00060,00003,8842,NA,wat,NA,1645423,0,1959-10-01,1997-10-20,13900,1959,1997,38
USGS,11164500,SAN FRANCISQUITO C A STANFORD UNIVERSITY CA,ST,37.42327257,-122.1894095,F,"NAD83",115.75,10,NGVD29,18050003,dv,00060,00003,8850,NA,wat,NA,1645423,0,1930-10-01,2021-07-25,29880,1930,2021,91
USGS,11166000,MATADERO C A PALO ALTO CA,ST,37.4216062,-122.1355193,F,"NAD83",17.01,0.01,NGVD29,18050003,dv,00060,00003,8853,NA,wat,NA,1645423,0,1952-10-01,2017-11-06,23356,1952,2017,65
USGS,11169000,GUADALUPE R A SAN JOSE CA,ST,37.3343859,-121.8994,F,"NAD83",72,2.5,NGVD29,18050003,dv,00060,00003,8877,NA,wat,NA,1645423,0,1929-10-01,2003-04-30,26875,1929,2003,74
USGS,11169025,GUADALUPE R ABV HWY 101 A SAN JOSE CA,ST,37.3738296,-121.9330129,S,"NAD83",17.57,0.01,"NAVD88",18050003,dv,00060,00003,8878,NA,wat,NA,1645423,0,2002-05-23,2021-07-25,7001,2002,2021,19
USGS,11169500,SARATOGA C A SARATOGA CA,ST,37.25438808,-122.039404,F,"NAD83",492.09,0.16,"NAVD88",18050003,dv,00060,00003,296004,NA,wat,NA,1645423,0,1933-10-01,2021-07-25,32071,1933,2021,88
USGS,11172175,COYOTE C AB HWY 237 A MILPITAS CA,ST,37.4221617,-121.9274577,S,"NAD83",6.51,0.16,"NAVD88",18050003,dv,00060,00003,8904,NA,wat,NA,1645423,0,1999-01-01,2021-07-25,8239,1999,2021,22
USGS,11173500,CALAVERAS C NR SUNOL CA,ST,37.50194444,-121.8183333,S,"NAD83",475,20,NGVD29,18050004,dv,00060,00003,8924,NA,wat,NA,1645423,0,1898-04-01,2021-07-25,18065,1898,2021,123
USGS,11173510,ALAMEDA C BL CALAVERAS C NR SUNOL CA,ST,37.5035472,-121.8246774,S,"NAD83",430,20,NGVD29,18050004,dv,00060,00003,296014,NA,wat,NA,1645423,0,1995-10-01,2021-07-25,8437,1995,2021,26
USGS,11173575,ALAMEDA C BL WELCH C NR SUNOL CA,ST,37.5404908,-121.856345,S,"NAD83",302.73,0.16,"NAVD88",18050004,dv,00060,00003,8932,NA,wat,NA,1645423,0,1999-10-01,2021-07-25,7967,1999,2021,22
USGS,11174000,SAN ANTONIO C NR SUNOL CA,ST,37.577434,-121.857734,S,"NAD83",271.56,0.01,NGVD29,18050004,dv,00060,00003,296015,NA,wat,NA,1645423,0,1912-01-01,2021-07-25,16639,1912,2021,109
USGS,11176000,ARROYO MOCHO NR LIVERMORE CA,ST,37.62632039,-121.7046734,S,"NAD83",746.49,0.01,NGVD29,18050004,dv,00060,00003,296020,NA,wat,NA,1645423,0,1912-04-01,2002-01-16,20652,1912,2002,90
USGS,11176500,ARROYO VALLE NR LIVERMORE CA,ST,37.62326509,-121.7588418,F,"NAD83",510.44,0.01,NGVD29,18050004,dv,00060,00003,8991,NA,wat,NA,1645423,0,1912-04-01,2021-07-25,30063,1912,2021,109
USGS,11176900,ARROYO DE LA LAGUNA A VERONA CA,ST,37.62659915,-121.8830126,S,"NAD83",280,20,NGVD29,18050004,dv,00060,00003,296036,NA,wat,NA,1645423,0,1912-04-01,2021-07-25,23851,1912,2021,109
USGS,11177000,ARROYO DE LA LAGUNA NR PLEASANTON CA,ST,37.61521066,-121.8816236,F,"NAD83",251.4,0.01,NGVD29,18050004,dv,00060,00003,9013,NA,wat,NA,1645423,0,1912-04-01,2003-12-31,17436,1912,2003,91
USGS,11179000,ALAMEDA C NR NILES CA,ST,37.58715679,-121.960793,F,"NAD83",85.65,0.01,NGVD29,18050004,dv,00060,00003,9032,NA,wat,NA,1645423,0,1891-01-01,2021-07-25,47686,1891,2021,130
USGS,11180700,ALAMEDA C FLOOD CHANNEL A UNION CITY CA,ST,37.58576818,-122.0482955,F,"NAD83",4.13,0.01,NGVD29,18050004,dv,00060,00003,9043,NA,wat,NA,1645423,0,1958-10-01,2021-07-25,22941,1958,2021,63
USGS,11180900,CROW C NR HAYWARD CA,ST,37.70493008,-122.0438508,S,"NAD83",256.02,0.16,"NAVD88",18050004,dv,00060,00003,9052,NA,wat,NA,1645423,0,1997-10-01,2021-07-25,8697,1997,2021,24
USGS,11181008,CASTRO VALLEY C A HAYWARD CA,ST,37.6799311,-122.0805186,F,"NAD83",105.15,0.16,"NAVD88",18050004,dv,00060,00003,9069,NA,wat,NA,1645423,0,1971-10-01,2021-07-25,17734,1971,2021,50
USGS,11181040,SAN LORENZO C A SAN LORENZO CA,ST,37.6840977,-122.1399649,F,"NAD83",8.45,0.16,"NAVD88",18050004,dv,00060,00003,9070,NA,wat,NA,1645423,0,1967-10-01,2021-07-25,15793,1967,2021,54
USGS,11182030,RHEEM C A SAN PABLO CA,ST,37.9771453,-122.35386,F,"NAD83",13.63,0.01,NGVD29,18050002,dv,00060,00003,9095,NA,wat,NA,1645423,0,1960-12-01,1990-09-30,10896,1960,1990,30
USGS,11182800,SAN RAMON C NR WALNUT CREEK CA,ST,37.8771471,-122.0488513,F,"NAD83",NA,NA,NA,18050001,dv,00060,00003,296045,NA,wat,NA,1645423,0,1973-10-01,1992-09-30,6940,1973,1992,19
USGS,11183600,WALNUT C A CONCORD CA,ST,37.9452008,-122.0496848,F,"NAD83",35.44,0.01,NGVD29,18050001,dv,00060,00003,9102,NA,wat,NA,1645423,0,1968-10-01,1992-09-30,8766,1968,1992,24
USGS,11185500,KERN R NO 3 CN NR KERNVILLE CA,ST,35.90550439,-118.467586,F,"NAD83",NA,NA,NA,18030001,dv,00060,00003,213495,NA,wat,NA,1645423,0,1921-04-01,2020-09-30,28674,1921,2020,99
USGS,11186000,KERN R NR KERNVILLE (RIVER ONLY) CA,ST,35.94522615,-118.4775862,F,"NAD83",3620,20,NGVD29,18030001,dv,00060,00003,213497,NA,wat,NA,1645423,0,1960-10-01,2020-09-30,21915,1960,2020,60
USGS,11186001,COMBINED FLOW OF KERN R AND KERN R NO 3 CA,ST,35.94522615,-118.4775862,F,"NAD83",NA,NA,NA,18030001,dv,00060,00003,213499,NA,wat,NA,1645423,0,1911-10-01,2020-09-30,39813,1911,2020,109
USGS,11187000,KERN R A KERNVILLE CA,ST,35.7543954,-118.4234182,F,"NAD83",2621.57,0.01,NGVD29,18030001,dv,00060,00003,9127,NA,wat,NA,1645423,0,1905-01-01,1993-10-13,17545,1905,1993,88
USGS,11187500,BOREL CN BL ISABELLA DAM CA,ST,35.6421749,-118.4700856,F,"NAD83",NA,NA,NA,18030003,dv,00060,00003,213505,NA,wat,NA,1645423,0,1910-01-01,2020-09-30,36433,1910,2020,110
USGS,11189500,SF KERN R NR ONYX CA,ST,35.7374516,-118.173689,F,"NAD83",2900,20,NGVD29,18030002,dv,00060,00003,9133,NA,wat,NA,1645423,0,1911-09-12,2021-07-25,34613,1911,2021,110
USGS,11191000,KERN R BL ISABELLA DAM CA,ST,35.6391193,-118.4848082,F,"NAD83",2435.07,0.01,NGVD29,18030003,dv,00060,00003,9139,NA,wat,NA,1645423,0,1945-10-01,1993-04-30,16539,1945,1993,48
USGS,11192000,KERN R NO 1 CONDUIT NR DEMOCRAT SPRINGS CA,ST,35.49717785,-118.692589,F,"NAD83",NA,NA,NA,18030003,dv,00060,00003,213509,NA,wat,NA,1645423,0,1975-10-01,2020-09-30,16437,1975,2020,45
USGS,11192500,KERN R NR DEMOCRAT SPRINGS(RIVER ONLY) CA,ST,35.52078857,-118.6770332,F,"NAD83",1837.7,0.01,NGVD29,18030003,dv,00060,00003,213511,NA,wat,NA,1645423,0,1950-07-26,2020-09-30,23078,1950,2020,70
USGS,11192501,KERN R NR DEMOCRAT SPRINGS (TOTAL FLOW) CA,ST,35.52078857,-118.6770332,F,"NAD83",NA,NA,NA,18030003,dv,00060,00003,296046,NA,wat,NA,1645423,0,1950-10-01,2020-09-30,25568,1950,2020,70
USGS,11192940,KERN CYN PH NR BAKERSFIELD CA,ST,35.439957,-118.7959262,F,"NAD83",NA,NA,NA,18030003,dv,00060,00003,213524,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,12023,1980,2020,40
USGS,11192950,KERN R BL KERN CYN PH DIV DAM NR BAKERSFIELD CA,ST,35.46023439,-118.7795364,S,"NAD83",975,10,NGVD29,18030003,dv,00060,00003,213525,NA,wat,NA,1645423,0,1987-10-01,2020-09-30,11673,1987,2020,33
USGS,11193010,RIO BRAVO PP NR BAKERSFIELD CA,ST,35.430235,-118.822594,F,"NAD83",NA,NA,NA,18030003,dv,00060,00003,213526,NA,wat,NA,1645423,0,1989-10-01,2020-09-30,9858,1989,2020,31
USGS,11193020,KERN R A RIO BRAVO PP DIV DAM NR BKRSFLD CA,ST,35.430235,-118.822594,F,"NAD83",NA,NA,NA,18030003,dv,00060,00003,213527,NA,wat,NA,1645423,0,1989-10-01,2018-09-30,8404,1989,2018,29
USGS,11193030,KERN R FW RL A RIO BRAVO PP DIV DAM NR BAKRSFLD CA,ST,35.430235,-118.822594,F,"NAD83",NA,NA,NA,18030003,dv,00060,00003,296047,NA,wat,NA,1645423,0,1989-10-01,2015-09-30,8377,1989,2015,26
USGS,11193031,COMBINED FLOW OF 11193020 + 11193030 + 11193032 CA,ST,35.430235,-118.822594,F,"NAD83",NA,NA,NA,18030003,dv,00060,00003,213532,NA,wat,NA,1645423,0,1989-10-01,2015-09-30,9097,1989,2015,26
USGS,11193032,KERN R A RIO BRAVO PP BYPASS FLOW IN DAM NR BKSFLD,ST,35.430235,-118.822594,S,"NAD83",678.17,0.01,NGVD29,18030003,dv,00060,00003,213537,NA,wat,NA,1645423,0,1998-10-01,2020-09-30,5479,1998,2020,22
USGS,11200800,DEER C NR FOUNTAIN SPRINGS CA,ST,35.94161745,-118.8228702,F,"NAD83",980,20,NGVD29,18030005,dv,00060,00003,9168,NA,wat,NA,1645423,0,1968-09-01,2021-07-25,19307,1968,2021,53
USGS,11201450,PGE TULE R CONDUIT BL TULE R DD NR SPRINGVILLE CA,ST,36.19216797,-118.6575909,S,"NAD83",4040,20,NGVD29,18030006,dv,00060,00003,213539,NA,wat,NA,1645423,0,1994-10-01,2020-09-30,9497,1994,2020,26
USGS,11201700,PGE TULE R PH NR SPRINGVILLE CA,ST,36.16328019,-118.706758,F,"NAD83",NA,NA,NA,18030006,dv,00060,00003,213540,NA,wat,NA,1645423,0,1985-10-01,2020-09-30,12784,1985,2020,35
USGS,11202000,NF OF MF TULE R NR SPRINGVILLE (RIVER ONLY) CA,ST,36.17466878,-118.6956469,F,"NAD83",NA,NA,NA,18030006,dv,00060,00003,213542,NA,wat,NA,1645423,0,1939-12-01,2020-09-30,27333,1939,2020,81
USGS,11202001,NF OF MF TULE R NR SPRINGVILLE (TOTAL FLOW) CA,ST,36.17466878,-118.6956469,F,"NAD83",NA,NA,NA,18030006,dv,00060,00003,213543,NA,wat,NA,1645423,0,1939-10-01,2020-09-30,29586,1939,2020,81
USGS,11202700,SCE TULE R CONDUIT NR SPRINGVILLE CA,ST,36.16161358,-118.709258,F,"NAD83",NA,NA,NA,18030006,dv,00060,00003,9178,NA,wat,NA,1645423,0,1975-10-01,2002-09-29,9861,1975,2002,27
USGS,11202710,MF TULE R BL INTAKE AB SPRINGVILLE CA,ST,36.1613358,-118.7095358,F,"NAD83",NA,NA,NA,18030006,dv,00060,00003,213546,NA,wat,NA,1645423,0,1988-10-01,2020-09-30,11323,1988,2020,32
USGS,11202711,MF TULE R BL IT AB SV+SCE CO TULE R CD COMBINED CA,ST,36.161058,-118.7078691,F,"NAD83",NA,NA,NA,18030006,dv,00060,00003,9180,NA,wat,NA,1645423,0,1988-10-01,2002-09-29,4746,1988,2002,14
USGS,11202838,SCE TULE R CONDUIT A PP NR SPRINGVILLE CA,ST,36.13527778,-118.788611,S,"NAD83",1240,20,NGVD29,18030006,dv,00060,00003,213547,NA,wat,NA,1645423,0,2002-10-01,2020-09-30,6575,2002,2020,18
USGS,11203220,TULE R A HWY 190 NR SPRINGVILLE CA,ST,36.10050536,-118.86954,F,"NAD83",NA,NA,NA,18030006,dv,00060,00003,9188,NA,wat,NA,1645423,0,1968-03-21,1991-09-30,8481,1968,1991,23
USGS,11204500,SF TULE R NR SUCCESS CA,ST,36.04245027,-118.8575946,F,"NAD83",770,20,NGVD29,18030006,dv,00060,00003,9212,NA,wat,NA,1645423,0,1930-07-01,1990-09-30,21580,1930,1990,60
USGS,11204900,TULE R BL SUCCESS DAM CA,ST,36.05633997,-118.9237086,F,"NAD83",536,10,NGVD29,18030006,dv,00060,00003,9217,NA,wat,NA,1645423,0,1960-10-01,1990-09-30,10957,1960,1990,30
USGS,11206000,MF KAWEAH R NO 3 CONDUIT NR POTWISHA CAMP CA,ST,36.51133438,-118.7975983,F,"NAD83",NA,NA,NA,18030007,dv,00060,00003,9219,NA,wat,NA,1645423,0,1975-10-01,2002-09-29,9861,1975,2002,27
USGS,11206500,MF KAWEAH R NR POTWISHA CAMP(RIVER ONLY) CA,ST,36.51300095,-118.7917648,F,"NAD83",2190,20,NGVD29,18030007,dv,00060,00003,296051,NA,wat,NA,1645423,0,1949-07-12,2020-09-30,21913,1949,2020,71
USGS,11206501,MF KAWEAH R NR POTWISHA CAMP(TOTAL FLOW) CA,ST,36.5132787,-118.7917648,F,"NAD83",NA,NA,NA,18030007,dv,00060,00003,9224,NA,wat,NA,1645423,0,1949-07-01,2002-09-29,19449,1949,2002,53
USGS,11207500,MARBLE F KAWEAH R NO 3 CONDUIT A POTWISHA CA,ST,36.51938994,-118.8009319,F,"NAD83",NA,NA,NA,18030007,dv,00060,00003,9230,NA,wat,NA,1645423,0,1975-10-01,2002-09-29,9861,1975,2002,27
USGS,11208001,MARBLE F KAWEAH R (TOTAL FLOW) A POTWISHA CAMP CA,ST,36.5188344,-118.8017652,F,"NAD83",NA,NA,NA,18030007,dv,00060,00003,9236,NA,wat,NA,1645423,0,1950-10-01,2002-09-29,18992,1950,2002,52
