comid,metric,p10,p25,p50,p75,p90,source,result_type,gageid,station_nm,usgs_lat,usgs_lon,huc8,parm_cd,stat_cd,date_begin,date_end,yr_begin,yr_end,yr_total,gagetype,flowdays,flowcnt,ref_yr_start,ref_yr_end,ref_por_range
948040323,Wet_BFL_Mag_10,26.4427298909035,37.6442401304532,52.0011306370545,75.2849518699713,104.403926482234,model,predicted,11237000,BIG C BL HUNTINGTON LK CA,37.2213341,-119.2126217,18040006,00060,00003,1925-06-09,2020-09-30,1925,2020,95,ALT,1,1,NA,NA,NA
948040323,Wet_BFL_Mag_50,120.317908948845,171.38840174894,226.107625932252,295.918122059655,403.427824010983,model,predicted,11237000,BIG C BL HUNTINGTON LK CA,37.2213341,-119.2126217,18040006,00060,00003,1925-06-09,2020-09-30,1925,2020,95,ALT,1,1,NA,NA,NA
948040323,Wet_Tim,114.916666666667,147,160.375,173.2375,184.588333333333,model,predicted,11237000,BIG C BL HUNTINGTON LK CA,37.2213341,-119.2126217,18040006,00060,00003,1925-06-09,2020-09-30,1925,2020,95,ALT,1,1,NA,NA,NA
17116205,Peak_Dur_2,1,4,13,29,47,inferred,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Peak_Dur_5,1,1,2,5,12,inferred,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Peak_10,2316.26351884582,3045.4811905392603,4281.04603580935,4978.01481115652,5707.87037302974,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Peak_2,798.345388757971,1033.76335119212,1535.32133062951,1805.4677375106305,1948.78590976198,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Peak_5,1569.864,2064.029,2591.1220000000003,3230.805,3897.625,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,DS_Dur_WS,127.525,169.4625,205.45,226.3,241.2,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,DS_Mag_50,6.79788644510054,13.608455674626,24.4671238385058,40.963266921728,59.4260673317944,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,DS_Mag_90,28.8426514783722,43.4718544746466,70.8231921567267,104.523925922909,147.169980190079,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,DS_Tim,285.6125,291.166666666667,304.0625,319.0125,336,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,FA_Dur,2,2,3,5,7,obs,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,FA_Mag,28.184465055992,44.8451463720764,77.482352666559,127.700651514844,209.855142164582,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,FA_Tim,12,26.89375,42,47.8,58.6125,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Peak_Dur_10,1,1,1,2,4,obs,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Peak_Fre_10,1,1,1,1,1,obs,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,SP_Dur,47.1666666666667,54.6458333333333,62.875,73.85,89,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,SP_Mag,650.970743672588,889.007175474118,1150.4622207432801,1468.44384135879,1666.14306174631,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,SP_Tim,228.1,233.75,240,248.925,255.516666666666,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Wet_BFL_Dur,63.3766666666667,75,87.9625,111.40625,155.303333333334,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Wet_BFL_Mag_10,48.2661770895712,63.4753053316072,81.0583427642424,115.914092316787,143.293671849136,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Wet_BFL_Mag_50,204.396737830465,274.265787599095,337.84793349896,457.435793027396,632.453134720913,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116205,Wet_Tim,119,146.75625,154.3,162.4375,173.44,model,predicted,11238500,BIG C NR MOUTH NR BIG CREEK CA,37.20772385,-119.3212376,18040006,00060,00003,1923-05-10,2020-09-30,1923,2020,97,ALT,1,1,NA,NA,NA
17116249,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Peak_10,84.44821716497191,118.612211802033,166.669777397324,211.304889747432,297.575391483513,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Peak_2,14.3090815355687,21.754518138329395,36.62708635729821,52.571955457226,64.32702990606029,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Peak_5,48.55452,73.28081999999999,97.0892,131.2773,147.0067,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,DS_Dur_WS,109.98,143.958333333333,192.5,227.48125,250.14,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,DS_Mag_50,0.0718917797651107,0.211505070239765,0.45126706894574,0.791035526432464,1.20117917473042,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,DS_Mag_90,0.436326227497153,0.814586626021447,1.51513809488307,2.72408235672855,4.42005781866674,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,DS_Tim,258.231666666667,277.383333333333,293.75,312.25,335,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,FA_Dur,2,3,4,6,8,obs,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,FA_Mag,0.74078601967167,1.34121956462447,2.36033376209092,4.47386555835128,8.31980606603582,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,FA_Tim,9.75583333333334,25.7666666666667,38.5833333333333,49.925,59.86,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Peak_Dur_10,1,1,1,2,4,obs,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Peak_Fre_10,1,1,1,1,2,obs,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,SP_Dur,47.3666666666666,59,73.25,94.6875,132.5875,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,SP_Mag,9.62232453331527,15.5663442762815,24.8288229461791,42.4058033236468,58.5197426999187,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,SP_Tim,188.83,213.2375,227.875,240.635416666667,251,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Wet_BFL_Dur,54.99,71.9125,92.15,128,165.48,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Wet_BFL_Mag_10,0.703216145346254,1.67186081105342,2.49920309055617,3.46423135431302,4.9993774237432,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Wet_BFL_Mag_50,3.26716724398032,4.80462238692084,7.06669406133334,10.3581504419688,15.4588637194624,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17116249,Wet_Tim,67.5941666666667,95.56875,125.8,149.8,163,model,predicted,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,37.13689087,-119.2545673,18040006,00060,00003,1989-01-25,2020-09-30,1989,2020,31,ALT,1,1,NA,NA,NA
17115711,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Peak_10,515.658757295276,823.054907590167,1118.04155434687,1442.89004242807,1957.2164619222303,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Peak_2,99.06857446991992,128.446810107163,220.237392350345,329.739049687054,418.85831465256103,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Peak_5,297.7776,476.9736,613.1883,841.4346,940.0558,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,DS_Dur_WS,103.44,135,175.075,212.925,242.1175,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,DS_Mag_50,0.428000180673216,1.23404199909853,2.2505994045985,3.89758095961447,6.04801692065715,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,DS_Mag_90,2.25864025023533,3.96820364117545,8.05991545358617,13.7434232632949,24.9522357589784,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,DS_Tim,265.975,278.975,294,309.6375,331.01,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,FA_Dur,2,3,4,6,8,obs,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,FA_Mag,4.04992875155551,7.09139727294806,13.0876099411269,23.3516102637202,40.7354912026471,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,FA_Tim,9,19.89375,39,46,59,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Peak_Dur_10,1,1,1,2,4,obs,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Peak_Fre_10,1,1,1,1,2,obs,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,SP_Dur,50.6425,61.09375,77,99.31875,136.1,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,SP_Mag,44.680194937315,74.8470834309948,113.114991534564,177.609827646924,307.637380191521,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,SP_Tim,166,202.075,222.5,238.5,248.870833333334,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Wet_BFL_Dur,52.975,72.7,98.1958333333334,133.8375,163.71,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Wet_BFL_Mag_10,3.70078336388901,6.9594772334353,11.7136250578777,16.8683104465907,23.2500631975391,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Wet_BFL_Mag_50,15.605504588854,23.9867631966982,34.7597689971958,48.7082069479309,67.4902517633775,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
17115711,Wet_Tim,57.225,83.375,104.583333333333,130.391666666666,157.71,model,predicted,11241500,STEVENSON C A SHAVER LK CA,37.14466898,-119.3084588,18040006,00060,00003,1916-10-01,2020-09-30,1916,2020,104,ALT,1,1,NA,NA,NA
19771685,Peak_Dur_2,1,1,3,7,16,inferred,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Peak_10,397.406066395987,553.103413936958,1049.76660768408,1926.67564849071,2561.50425478348,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Peak_2,68.2677280817345,115.633928996903,163.648089987012,234.180212446343,384.51010840902495,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Peak_5,230.5231,261.5069,559.6661,1315.3470000000002,2046.585,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,DS_Dur_WS,114.606666666666,161.354166666667,214.6625,258.81875,287.016666666667,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,DS_Mag_50,0,0.0220951827886494,0.390129361239854,1.18471039560039,2.21142615850155,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,DS_Mag_90,0.0503541356633221,0.39154442000876,1.31371848183325,3.85978483906763,7.63651183282981,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,DS_Tim,182.721666666667,210.4875,248.95,293.475,334.91,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,FA_Dur,2,3,4,7,9,obs,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,FA_Mag,4.10252686985657,10.3795970770274,23.2300873223266,68.8350128427839,95.3334638382277,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,FA_Tim,4.31666666666666,12,35.7875,54.7083333333333,63.3291666666667,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Peak_Dur_10,1,1,1,2,3.2,obs,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Peak_Fre_10,1,1,1,1,2,obs,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,SP_Dur,24.725,37.4270833333333,78.2666666666667,131.925,175.129166666666,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,SP_Mag,3.74084075849386,14.8802194120552,44.2845669960475,156.209973416232,340.208869432145,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,SP_Tim,121.925,147.7,171.175,212.583333333333,239.25,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Wet_BFL_Dur,30.7375,45.1916666666666,90.475,154.091666666666,183.1,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Wet_BFL_Mag_10,0,0.196385638978285,0.733824931751754,1.70187477524043,3.7091079464454,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Wet_BFL_Mag_50,0.314902222265528,0.830988107691481,1.826472963429,3.9469203397617,11.9850024156267,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
19771685,Wet_Tim,24.3333333333333,38.41875,61.6875,98.4125,127.675,model,predicted,11262900,MUD SLOUGH NR GUSTINE CA,37.26244,-120.9065908,18040001,00060,00003,1985-10-01,2021-07-28,1985,2021,36,ALT,1,1,NA,NA,NA
2827158,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11274538,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,37.41354657,-121.0160412,18040002,00060,00003,1992-04-15,2016-10-17,1992,2016,24,ALT,1,1,NA,NA,NA
2827158,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11274538,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,37.41354657,-121.0160412,18040002,00060,00003,1992-04-15,2016-10-17,1992,2016,24,ALT,1,1,NA,NA,NA
2827158,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11274538,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,37.41354657,-121.0160412,18040002,00060,00003,1992-04-15,2016-10-17,1992,2016,24,ALT,1,1,NA,NA,NA
2827158,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11274538,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,37.41354657,-121.0160412,18040002,00060,00003,1992-04-15,2016-10-17,1992,2016,24,ALT,1,1,NA,NA,NA
2827158,Peak_10,1409.13905426263,1734.55725906327,2643.7949241183,3130.60925694705,4207.83868678046,model,predicted,11274538,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,37.41354657,-121.0160412,18040002,00060,00003,1992-04-15,2016-10-17,1992,2016,24,ALT,1,1,NA,NA,NA
